period,obs,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
161,1022,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,355.195,100
161,1023,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,296.71500000000003,100
161,1024,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,206.768,100
161,1025,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,207.66400000000002,100
161,1026,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,183.98700000000002,100
163,1033,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,621.2090000000001,100
163,1034,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,474.626,100
163,1035,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,578.41,100
163,1036,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,286.097,100
163,1037,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,277.729,100
163,1038,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,285.52700000000004,100
164,1039,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,563.919,100
164,1040,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,422.33899999999994,100
164,1041,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,326.223,100
164,1042,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,258.63399999999996,100
164,1043,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,248.129,100
164,1044,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,213.631,100
165,1045,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,539.6999999999999,100
165,1046,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,481.492,100
165,1047,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,464.166,100
165,1048,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,337.77500000000003,100
165,1049,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,350.53299999999996,100
165,1050,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,304.661,100
166,1051,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,619.87,100
166,1052,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,452.77099999999996,100
166,1053,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,391.907,100
166,1054,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,297.935,100
166,1055,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,296.443,100
166,1056,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,241.224,100
167,1057,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,670.574,100
167,1058,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,573.347,100
167,1059,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,538.586,100
167,1060,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,372.524,100
167,1061,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,458.65299999999996,100
167,1062,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,386.058,100
168,1063,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,318.2,329.3,99,253.7,0,0,0,0,0,0,0,611.741,100
168,1064,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,318.2,329.3,99,253.7,0,0,0,0,0,0,0,668.8779999999999,100
168,1065,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,318.2,329.3,99,253.7,0,0,0,0,0,0,0,419.591,100
168,1066,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,318.2,329.3,99,253.7,0,0,0,0,0,0,0,400.659,100
168,1067,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,318.2,329.3,99,253.7,0,0,0,0,0,0,0,353.351,100
168,1068,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,318.2,329.3,99,253.7,0,0,0,0,0,0,0,277.715,100
169,1069,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,404.607,100
169,1070,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,338.53099999999995,100
169,1071,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,242.648,100
169,1072,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,192.22799999999998,100
169,1073,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,152.504,100
169,1074,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,191.56500000000003,100
170,1075,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,656.859,100
170,1076,2.1,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,669.048,100
170,1077,3.12,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,453.2,100
170,1078,4.14,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,361.2939999999999,100
170,1079,5.05,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,307.751,100
170,1080,6.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,304.77500000000003,100
171,1140,1.02,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,690.923,100
171,1141,2,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,652.975,100
171,1142,2.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,452.669,100
171,1143,3.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,313.83299999999997,100
171,1144,4.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,356.281,100
171,1145,5.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,257.36,100
174,1158,1.02,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,686.388,100
174,1159,2,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,709.7570000000001,100
174,1160,2.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,641.4060000000001,100
174,1161,3.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,387.99500000000006,100
174,1162,4.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,409.78700000000003,100
174,1163,5.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,298.704,100
175,1164,1.02,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,687.806,100
175,1165,2,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,655.8710000000001,100
175,1166,2.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,716.5070000000001,100
175,1167,3.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,548.5909999999999,100
175,1168,4.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,608.391,100
175,1169,5.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,459.92,100
176,1170,1.02,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,752.1070000000001,100
176,1171,2,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,711.472,100
176,1172,2.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,726.655,100
176,1173,3.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,505.61400000000003,100
176,1174,4.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,450.379,100
176,1175,5.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,289.664,100
179,1188,1.02,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,547.071,100
179,1189,2,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,519.22,100
179,1190,2.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,424.219,100
179,1191,3.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,396.383,100
179,1192,4.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,431.29100000000005,100
179,1193,5.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,324.133,100
180,1194,1.02,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,749.7360000000001,100
180,1195,2,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,888.17,100
180,1196,2.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,830.875,100
180,1197,3.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,597.922,100
180,1198,4.96,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,522.6410000000001,100
180,1199,5.95,-12.3,-7.1,-3,2.5,7.7,11.8,14.1,13.4,9.4,3.8,-2.9,-8,512.9000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,373.99399999999997,100
182,1206,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,917.6189999999999,100
182,1207,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,905.4380000000001,100
182,1208,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,973.458,100
182,1209,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,942.154,100
182,1210,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,980.281,100
182,1211,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,901.513,100
184,1218,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,865.009,100
184,1219,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,802.616,100
184,1220,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,841.475,100
184,1221,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,804.748,100
184,1222,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,809.332,100
184,1223,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,642.285,100
185,1224,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,768.834,100
185,1225,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,722.5939999999999,100
185,1226,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,775.223,100
185,1227,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,686.4350000000001,100
185,1228,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,752.631,100
185,1229,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,638.513,100
186,1230,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,835.668,100
186,1231,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,777.299,100
186,1232,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,895.4680000000001,100
186,1233,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,800.153,100
186,1234,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,827.142,100
186,1235,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,781.901,100
187,1236,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,861.83,100
187,1237,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,902.869,100
187,1238,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,997.2729999999999,100
187,1239,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,886.1709999999999,100
187,1240,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,918.0690000000001,100
187,1241,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,867.201,100
189,1248,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,589.306,100
189,1249,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,551.588,100
189,1250,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,562.35,100
189,1251,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,412.79200000000003,100
189,1252,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,485.894,100
189,1253,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,421.78400000000005,100
190,1254,0.89,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,787.9200000000001,100
190,1255,2,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,978.446,100
190,1256,2.98,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,858.759,100
190,1257,3.94,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,755.047,100
190,1258,4.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,786.6679999999999,100
190,1259,5.93,-20.7,-13.2,-8.2,0.3,6.7,12,14.1,12.5,7.5,0.6,-8.8,-16.6,261.20000000000005,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,808.018,100
